gene	tpm
ENSG00000159579	58.66
ENSG00000159588	23.44
ENSG00000159592	13.24
ENSG00000159593	51.26
ENSG00000159596	11.78
ENSG00000159618	0
ENSG00000159625	0
ENSG00000159640	0
ENSG00000159648	0.9
ENSG00000159650	0
ENSG00000159658	0
ENSG00000159674	28.71
ENSG00000159685	73.36
ENSG00000159692	12.56
ENSG00000159708	93.54
ENSG00000159713	1.23
ENSG00000159714	11.22
ENSG00000159720	86.7
ENSG00000159723	14.47
ENSG00000159733	0.11
ENSG00000159753	3.7
ENSG00000159761	1.35
ENSG00000159763	0
ENSG00000159784	4.26
ENSG00000159788	10.43
ENSG00000159792	0
ENSG00000159840	23.11
ENSG00000159842	0.11
ENSG00000159871	0.9
ENSG00000159873	2.36
ENSG00000159882	46.66
ENSG00000159884	62.03
ENSG00000159885	1.01
ENSG00000159899	25.8
ENSG00000159905	3.7
ENSG00000159915	0
ENSG00000159917	0
ENSG00000159921	3.93
ENSG00000159958	5.05
ENSG00000159961	0.56
ENSG00000160007	0
ENSG00000160013	16.26
ENSG00000160014	0
ENSG00000160049	5.61
ENSG00000160050	44.98
ENSG00000160051	4.71
ENSG00000160055	5.05
ENSG00000160058	15.03
ENSG00000160062	0
ENSG00000160072	0
ENSG00000160075	44.75
ENSG00000160087	31.63
ENSG00000160094	53.95
ENSG00000160097	0.9
ENSG00000160111	6.95
ENSG00000160113	173.63
ENSG00000160117	0
ENSG00000160124	0.11
ENSG00000160131	7.29
ENSG00000160145	1.68
ENSG00000160161	4.94
ENSG00000160179	4.6
ENSG00000160180	6.84
ENSG00000160181	0.45
ENSG00000160182	2.02
ENSG00000160183	95.56
ENSG00000160185	0
ENSG00000160188	10.32
ENSG00000160190	13.68
ENSG00000160191	0
ENSG00000160193	51.26
ENSG00000160194	57.65
ENSG00000160199	54.85
ENSG00000160200	0.22
ENSG00000160201	10.77
ENSG00000160202	26.7
ENSG00000160207	5.38
ENSG00000160208	0
ENSG00000160209	0.34
ENSG00000160211	14.02
ENSG00000160213	8.3
ENSG00000160214	0
ENSG00000160216	10.54
ENSG00000160218	7.63
ENSG00000160219	61.91
ENSG00000160221	6.84
ENSG00000160223	0
ENSG00000160224	16.38
ENSG00000160226	2.92
ENSG00000160229	4.94
ENSG00000160233	6.28
ENSG00000160255	88.16
ENSG00000160256	2.24
ENSG00000160271	27.03
ENSG00000160282	7.85
ENSG00000160284	1.23
ENSG00000160285	14.36
ENSG00000160293	0.34
ENSG00000160294	142.56
ENSG00000160298	0
ENSG00000160299	30.96
ENSG00000160305	30.73
ENSG00000160307	9.09
ENSG00000160310	17.61
ENSG00000160318	18.62
ENSG00000160321	17.39
ENSG00000160323	0
ENSG00000160325	138.86
ENSG00000160326	1.79
ENSG00000160336	10.54
ENSG00000160339	1.12
ENSG00000160345	2.92
ENSG00000160349	1.91
ENSG00000160352	178.23
ENSG00000160360	9.53
ENSG00000160392	0
ENSG00000160396	0
ENSG00000160401	41.95
ENSG00000160404	0
ENSG00000160408	16.82
ENSG00000160410	12.56
ENSG00000160439	21.09
ENSG00000160445	47.45
ENSG00000160446	0
ENSG00000160447	10.21
ENSG00000160460	8.08
ENSG00000160469	0
ENSG00000160471	2.36
ENSG00000160472	0
ENSG00000160505	10.66
ENSG00000160539	1.01
ENSG00000160551	0.34
ENSG00000160563	7.4
ENSG00000160570	38.92
ENSG00000160584	0
ENSG00000160588	99.38
ENSG00000160593	14.13
ENSG00000160602	12.9
ENSG00000160606	55.18
ENSG00000160613	0.22
ENSG00000160633	2.47
ENSG00000160654	1.23
ENSG00000160678	11.44
ENSG00000160679	0.45
ENSG00000160683	23.67
ENSG00000160685	1.12
ENSG00000160688	0.11
ENSG00000160691	40.49
ENSG00000160695	19.52
ENSG00000160703	0
ENSG00000160710	13.68
ENSG00000160712	47.89
ENSG00000160714	42.96
ENSG00000160716	31.29
ENSG00000160741	25.24
ENSG00000160746	267.4
ENSG00000160752	4.71
ENSG00000160753	0
ENSG00000160767	14.92
ENSG00000160781	400.87
ENSG00000160783	17.16
ENSG00000160785	4.04
ENSG00000160789	24.68
ENSG00000160791	17.61
ENSG00000160796	146.71
ENSG00000160799	4.82
ENSG00000160801	0.9
ENSG00000160803	0
ENSG00000160808	0
ENSG00000160813	14.13
ENSG00000160818	66.4
ENSG00000160838	25.01
ENSG00000160856	0.45
ENSG00000160862	0.79
ENSG00000160867	0.11
ENSG00000160868	0.22
ENSG00000160870	3.7
ENSG00000160877	190.57
ENSG00000160882	4.71
ENSG00000160883	31.74
ENSG00000160886	80.65
ENSG00000160888	0
ENSG00000160908	0.9
ENSG00000160917	80.31
ENSG00000160932	25.01
ENSG00000160948	8.3
ENSG00000160949	46.21
ENSG00000160951	1.12
ENSG00000160953	55.52
ENSG00000160957	10.09
ENSG00000160959	9.98
ENSG00000160961	37.91
ENSG00000160963	13.91
ENSG00000160972	22.66
ENSG00000160973	6.28
ENSG00000160991	31.85
ENSG00000160993	16.15
ENSG00000160994	3.93
ENSG00000160999	5.38
ENSG00000161010	117.1
ENSG00000161011	5.94
ENSG00000161013	20.3
ENSG00000161016	3.25
ENSG00000161021	0
ENSG00000161031	0
ENSG00000161036	0.45
ENSG00000161040	55.86
ENSG00000161048	1.46
ENSG00000161055	6.17
ENSG00000161057	3.59
ENSG00000161082	54.62
ENSG00000161091	2.13
ENSG00000161133	5.05
ENSG00000161179	0
ENSG00000161180	0.11
ENSG00000161202	1.68
ENSG00000161203	22.43
ENSG00000161204	1.68
ENSG00000161217	2.24
ENSG00000161243	11.33
ENSG00000161249	3.03
ENSG00000161265	36.68
ENSG00000161267	10.54
ENSG00000161270	6.51
ENSG00000161277	16.26
ENSG00000161281	39.03
ENSG00000161298	44.42
ENSG00000161328	13.8
ENSG00000161381	7.18
ENSG00000161395	0.11
ENSG00000161405	19.52
ENSG00000161509	7.85
ENSG00000161513	8.64
ENSG00000161526	6.95
ENSG00000161533	22.66
ENSG00000161542	64.05
ENSG00000161544	132.35
ENSG00000161547	32.75
ENSG00000161551	4.26
ENSG00000161558	12.67
ENSG00000161594	11.1
ENSG00000161609	0
ENSG00000161610	20.86
ENSG00000161618	10.21
ENSG00000161634	3.48
ENSG00000161638	2.69
ENSG00000161640	4.49
ENSG00000161642	13.24
ENSG00000161647	13.46
ENSG00000161649	41.5
ENSG00000161652	6.62
ENSG00000161653	13.35
ENSG00000161654	0
ENSG00000161664	0
ENSG00000161671	53.39
ENSG00000161677	26.92
ENSG00000161681	11.78
ENSG00000161682	848.07
ENSG00000161692	1.79
ENSG00000161714	33.09
ENSG00000161791	7.51
ENSG00000161798	0.45
ENSG00000161800	6.39
ENSG00000161807	91.08
ENSG00000161813	0
ENSG00000161835	81.66
ENSG00000161847	29.95
ENSG00000161849	126.86
ENSG00000161850	667.38
ENSG00000161860	0.11
ENSG00000161888	4.37
ENSG00000161896	0
ENSG00000161904	13.57
ENSG00000161905	29.61
ENSG00000161911	0
ENSG00000161914	0
ENSG00000161920	17.61
ENSG00000161921	16.38
ENSG00000161929	63.93
ENSG00000161940	21.31
ENSG00000161944	1.23
ENSG00000161955	0.45
ENSG00000161956	0
ENSG00000161958	12.23
ENSG00000161960	56.08
ENSG00000161970	21.31
ENSG00000161973	0
ENSG00000161980	3.48
ENSG00000161981	4.49
ENSG00000161992	17.39
ENSG00000161996	84.35
ENSG00000161999	0
ENSG00000162004	4.71
ENSG00000162009	2.69
ENSG00000162032	2.13
ENSG00000162039	64.49
ENSG00000162040	12
ENSG00000162062	2.36
ENSG00000162063	10.77
ENSG00000162065	11.33
ENSG00000162066	285.57
ENSG00000162068	35.44
ENSG00000162069	25.12
ENSG00000162073	16.49
ENSG00000162076	3.36
ENSG00000162078	35
ENSG00000162086	4.26
ENSG00000162104	2.69
ENSG00000162105	1.23
ENSG00000162129	1.68
ENSG00000162139	0
ENSG00000162144	0
ENSG00000162148	18.84
ENSG00000162174	31.97
ENSG00000162188	1.12
ENSG00000162191	0.79
ENSG00000162194	52.94
ENSG00000162222	93.66
ENSG00000162227	0
ENSG00000162231	10.54
ENSG00000162236	0.11
ENSG00000162241	57.09
ENSG00000162244	3.7
ENSG00000162267	0.11
ENSG00000162298	0
ENSG00000162300	0.34
ENSG00000162302	4.94
ENSG00000162337	30.62
ENSG00000162341	25.46
ENSG00000162344	5.05
ENSG00000162365	18.73
ENSG00000162366	14.58
ENSG00000162367	138.19
ENSG00000162368	280.86
ENSG00000162373	16.94
ENSG00000162374	0.67
ENSG00000162377	1.23
ENSG00000162378	193.03
ENSG00000162383	0.45
ENSG00000162384	0
ENSG00000162385	50.25
ENSG00000162390	9.87
ENSG00000162391	0.34
ENSG00000162396	0
ENSG00000162398	9.76
ENSG00000162399	28.6
ENSG00000162402	76.38
ENSG00000162407	50.36
ENSG00000162408	14.69
ENSG00000162409	16.71
ENSG00000162413	5.5
ENSG00000162415	15.59
ENSG00000162419	1.12
ENSG00000162426	45.43
ENSG00000162430	0.67
ENSG00000162433	29.72
ENSG00000162434	0
ENSG00000162437	15.48
ENSG00000162438	10.21
ENSG00000162441	8.86
ENSG00000162444	40.04
ENSG00000162456	57.32
ENSG00000162458	90.18
ENSG00000162460	482.3
ENSG00000162461	0.45
ENSG00000162482	78.51
ENSG00000162490	3.03
ENSG00000162493	1.23
ENSG00000162494	518.53
ENSG00000162496	0.45
ENSG00000162510	1.23
ENSG00000162511	0.34
ENSG00000162512	9.2
ENSG00000162517	10.09
ENSG00000162520	0
ENSG00000162521	11.78
ENSG00000162522	8.3
ENSG00000162526	33.54
ENSG00000162542	48.23
ENSG00000162543	0
ENSG00000162545	0.11
ENSG00000162551	10.21
ENSG00000162552	40.83
ENSG00000162571	20.19
ENSG00000162572	20.86
ENSG00000162576	16.04
ENSG00000162585	2.58
ENSG00000162591	10.09
ENSG00000162592	89.73
ENSG00000162594	35.22
ENSG00000162595	0.45
ENSG00000162598	6.62
ENSG00000162599	440.36
ENSG00000162600	24.56
ENSG00000162601	24.79
ENSG00000162604	2.13
ENSG00000162607	63.48
ENSG00000162613	45.76
ENSG00000162614	0
ENSG00000162616	0.11
ENSG00000162618	0
ENSG00000162620	18.51
ENSG00000162621	110.59
ENSG00000162623	26.02
ENSG00000162624	69.09
ENSG00000162627	0.11
ENSG00000162630	9.65
ENSG00000162631	2.92
ENSG00000162636	18.06
ENSG00000162639	36.23
ENSG00000162641	35.11
ENSG00000162642	40.6
ENSG00000162643	19.63
ENSG00000162645	8.64
ENSG00000162650	29.84
ENSG00000162654	3.36
ENSG00000162664	3.14
ENSG00000162669	0.11
ENSG00000162670	0
ENSG00000162676	8.19
ENSG00000162687	0.34
ENSG00000162688	8.19
ENSG00000162692	18.39
ENSG00000162694	246.87
ENSG00000162695	10.32
ENSG00000162702	15.82
ENSG00000162704	0
ENSG00000162706	10.77
ENSG00000162711	0
ENSG00000162714	6.62
ENSG00000162722	12.56
ENSG00000162723	44.87
ENSG00000162727	1700.97
ENSG00000162728	1.35
ENSG00000162729	3.36
ENSG00000162733	11.89
ENSG00000162734	19.52
ENSG00000162735	17.16
ENSG00000162736	1.12
ENSG00000162738	3.93
ENSG00000162739	9.2
ENSG00000162745	0
ENSG00000162746	34.32
ENSG00000162747	47.45
ENSG00000162753	46.66
ENSG00000162755	0
ENSG00000162757	6.06
ENSG00000162761	0
ENSG00000162763	2.24
ENSG00000162769	0
ENSG00000162771	0.11
ENSG00000162772	53.95
ENSG00000162775	5.61
ENSG00000162777	2.8
ENSG00000162779	0.56
ENSG00000162782	0
ENSG00000162783	85.92
ENSG00000162804	66.74
ENSG00000162813	0.45
ENSG00000162814	0.56
ENSG00000162817	0
ENSG00000162819	30.28
ENSG00000162825	0
ENSG00000162836	5.27
ENSG00000162843	27.26
ENSG00000162849	24
ENSG00000162851	0.11
ENSG00000162852	34.66
ENSG00000162869	0
ENSG00000162873	10.77
ENSG00000162877	35.22
ENSG00000162878	1.91
ENSG00000162881	209.52
ENSG00000162882	34.88
ENSG00000162885	3.81
ENSG00000162889	15.37
ENSG00000162891	50.7
ENSG00000162892	183.5
ENSG00000162894	6.73
ENSG00000162896	17.39
ENSG00000162897	45.09
ENSG00000162909	1.23
ENSG00000162910	106.67
ENSG00000162923	4.04
ENSG00000162924	19.29
ENSG00000162927	11.89
ENSG00000162928	10.09
ENSG00000162929	0
ENSG00000162931	40.83
ENSG00000162944	20.53
ENSG00000162946	0
ENSG00000162949	0.56
ENSG00000162951	0.67
ENSG00000162959	0
ENSG00000162961	7.63
ENSG00000162971	0.11
ENSG00000162972	14.47
ENSG00000162975	0
ENSG00000162976	77.28
ENSG00000162980	3.93
ENSG00000162981	0.22
ENSG00000162989	10.43
ENSG00000162992	0.22
ENSG00000162994	5.5
ENSG00000162998	0.45
ENSG00000162999	9.76
ENSG00000163001	17.95
ENSG00000163002	0
ENSG00000163006	1.23
ENSG00000163012	65.5
ENSG00000163013	1.68
ENSG00000163017	24.34
ENSG00000163026	4.04
ENSG00000163029	12.79
ENSG00000163032	89.28
ENSG00000163040	57.99
ENSG00000163041	9.53
ENSG00000163046	3.93
ENSG00000163050	98.14
ENSG00000163053	9.53
ENSG00000163060	0
ENSG00000163064	58.1
ENSG00000163069	4.26
ENSG00000163071	5.72
ENSG00000163072	0.56
ENSG00000163075	0.34
ENSG00000163082	2.58
ENSG00000163083	100.95
ENSG00000163092	5.38
ENSG00000163093	47
ENSG00000163104	0.11
ENSG00000163106	2.58
ENSG00000163110	95.45
ENSG00000163114	0.79
ENSG00000163116	32.64
ENSG00000163121	0.22
ENSG00000163125	0
ENSG00000163126	8.52
ENSG00000163131	1.57
ENSG00000163132	1.12
ENSG00000163138	0
ENSG00000163141	26.81
ENSG00000163145	38.36
ENSG00000163154	0.11
ENSG00000163155	0.67
ENSG00000163156	20.97
ENSG00000163157	893.61
ENSG00000163159	6.84
ENSG00000163161	30.96
ENSG00000163162	2.36
ENSG00000163166	1.91
ENSG00000163170	87.15
ENSG00000163171	0.34
ENSG00000163191	65.95
ENSG00000163202	0.56
ENSG00000163206	24.56
ENSG00000163207	22.88
ENSG00000163209	0.22
ENSG00000163214	8.3
ENSG00000163216	0.11
ENSG00000163217	36.23
ENSG00000163218	12.79
ENSG00000163219	0.45
ENSG00000163220	13.01
ENSG00000163221	0.22
ENSG00000163235	0.79
ENSG00000163239	6.51
ENSG00000163249	29.05
ENSG00000163251	0
ENSG00000163254	8.86
ENSG00000163257	4.71
ENSG00000163263	0
ENSG00000163273	3.7
ENSG00000163281	0.45
ENSG00000163283	43.97
ENSG00000163285	111.27
ENSG00000163286	22.32
ENSG00000163288	7.74
ENSG00000163291	25.24
ENSG00000163293	39.37
ENSG00000163295	10.99
ENSG00000163297	5.61
ENSG00000163312	0.22
ENSG00000163319	6.73
ENSG00000163320	13.12
ENSG00000163322	41.5
ENSG00000163328	0.56
ENSG00000163331	77.62
ENSG00000163344	4.37
ENSG00000163346	2.58
ENSG00000163347	31.52
ENSG00000163348	0.22
ENSG00000163349	0
ENSG00000163352	0.11
ENSG00000163354	97.58
ENSG00000163357	18.73
ENSG00000163359	1061.63
ENSG00000163362	3.48
ENSG00000163374	39.71
ENSG00000163376	2.02
ENSG00000163377	0
ENSG00000163378	98.26
ENSG00000163380	0
ENSG00000163382	23.89
ENSG00000163389	6.28
ENSG00000163393	0
ENSG00000163394	9.42
ENSG00000163395	0
ENSG00000163399	28.27
ENSG00000163406	1.01
ENSG00000163412	0.11
ENSG00000163421	1.79
ENSG00000163424	1.23
ENSG00000163428	10.21
ENSG00000163430	2.47
ENSG00000163431	50.03
ENSG00000163435	3.7
ENSG00000163440	0
ENSG00000163444	44.98
ENSG00000163449	14.58
ENSG00000163453	13.8
ENSG00000163462	9.09
ENSG00000163463	381.25
ENSG00000163464	30.28
ENSG00000163466	46.77
ENSG00000163467	24.34
ENSG00000163468	72.91
ENSG00000163472	9.31
ENSG00000163479	0
ENSG00000163481	34.88
ENSG00000163482	19.63
ENSG00000163485	0.67
ENSG00000163491	0.67
ENSG00000163492	40.83
ENSG00000163497	0.34
ENSG00000163499	0
ENSG00000163501	11.33
ENSG00000163507	0
ENSG00000163508	15.93
ENSG00000163510	27.59
ENSG00000163512	16.94
ENSG00000163513	2.8
ENSG00000163515	4.37
ENSG00000163516	0.11
ENSG00000163517	0.34
ENSG00000163518	9.2
ENSG00000163519	13.91
ENSG00000163520	0
ENSG00000163521	0.79
ENSG00000163527	13.01
ENSG00000163528	3.93
ENSG00000163530	0.11
ENSG00000163531	114.97
ENSG00000163534	10.32
ENSG00000163535	18.73
ENSG00000163536	0.22
ENSG00000163539	7.07
ENSG00000163541	5.16
ENSG00000163545	12.9
ENSG00000163554	140.32
ENSG00000163558	8.08
ENSG00000163563	27.48
ENSG00000163564	91.86
ENSG00000163565	10.32
ENSG00000163568	149.85
ENSG00000163576	175.87
ENSG00000163577	1.79
ENSG00000163581	0
ENSG00000163584	28.15
ENSG00000163586	6.95
ENSG00000163590	38.92
ENSG00000163596	570.02
ENSG00000163599	20.53
ENSG00000163600	465.82
ENSG00000163602	22.88
ENSG00000163605	5.61
ENSG00000163606	12.34
ENSG00000163607	88.95
ENSG00000163608	239.25
ENSG00000163611	100.61
ENSG00000163617	9.76
ENSG00000163618	0
ENSG00000163623	26.47
ENSG00000163624	23.67
ENSG00000163625	18.73
ENSG00000163626	5.16
ENSG00000163629	19.29
ENSG00000163630	70.55
ENSG00000163631	9.42
ENSG00000163632	20.75
ENSG00000163633	43.52
ENSG00000163634	11.22
ENSG00000163635	2.92
ENSG00000163636	7.63
ENSG00000163637	0
ENSG00000163638	30.4
ENSG00000163644	10.66
ENSG00000163645	14.92
ENSG00000163646	2.8
ENSG00000163655	1.01
ENSG00000163659	16.38
ENSG00000163660	0
ENSG00000163661	4.37
ENSG00000163666	67.3
ENSG00000163673	0.22
ENSG00000163681	0
ENSG00000163682	23.67
ENSG00000163683	8.41
ENSG00000163684	4.82
ENSG00000163686	0.34
ENSG00000163687	0
ENSG00000163689	41.95
ENSG00000163694	0
ENSG00000163697	9.87
ENSG00000163701	24.34
ENSG00000163702	2.24
ENSG00000163703	4.37
ENSG00000163704	7.29
ENSG00000163705	7.63
ENSG00000163710	383.71
ENSG00000163714	17.61
ENSG00000163719	8.97
ENSG00000163728	0.45
ENSG00000163734	7.07
ENSG00000163735	0
ENSG00000163736	110.93
ENSG00000163737	0
ENSG00000163738	0.67
ENSG00000163739	4.94
ENSG00000163743	4.37
ENSG00000163746	113.51
ENSG00000163749	0
ENSG00000163751	126.86
ENSG00000163754	68.98
ENSG00000163755	15.93
ENSG00000163762	2.58
ENSG00000163781	17.5
ENSG00000163785	14.69
ENSG00000163788	21.09
ENSG00000163792	4.26
ENSG00000163793	15.93
ENSG00000163794	13.35
ENSG00000163795	0
ENSG00000163798	18.06
ENSG00000163803	44.08
ENSG00000163806	16.38
ENSG00000163807	23.89
ENSG00000163808	0
ENSG00000163810	2.47
ENSG00000163811	1.12
ENSG00000163812	13.46
ENSG00000163814	0
ENSG00000163815	14.92
ENSG00000163817	15.82
ENSG00000163818	21.31
ENSG00000163820	19.07
ENSG00000163823	5.61
ENSG00000163825	9.65
ENSG00000163827	1863.94
ENSG00000163832	45.99
ENSG00000163833	19.29
ENSG00000163840	2.47
ENSG00000163848	0.22
ENSG00000163864	0
ENSG00000163866	1.91
ENSG00000163867	18.06
ENSG00000163870	198.08
ENSG00000163872	1.46
ENSG00000163873	7.63
ENSG00000163874	6.17
ENSG00000163875	33.31
ENSG00000163877	29.27
ENSG00000163879	28.71
ENSG00000163882	26.81
ENSG00000163884	15.82
ENSG00000163885	10.09
ENSG00000163888	17.27
ENSG00000163898	17.27
ENSG00000163900	0
ENSG00000163902	1.46
ENSG00000163904	2.36
ENSG00000163909	0
ENSG00000163913	20.08
ENSG00000163914	0.79
ENSG00000163918	0
ENSG00000163923	1.91
ENSG00000163930	0
ENSG00000163931	10.77
ENSG00000163932	0.56
ENSG00000163933	0
ENSG00000163935	0.67
ENSG00000163938	0
ENSG00000163939	4.26
ENSG00000163945	6.06
ENSG00000163946	2.02
ENSG00000163947	0.34
ENSG00000163950	0.9
ENSG00000163956	43.52
ENSG00000163958	82.78
ENSG00000163959	0
ENSG00000163960	0
ENSG00000163961	32.42
ENSG00000163964	5.83
ENSG00000163975	24.45
ENSG00000163982	11.67
ENSG00000163993	0
ENSG00000163995	213.45
ENSG00000164002	0.79
ENSG00000164007	0
ENSG00000164008	4.6
ENSG00000164010	5.83
ENSG00000164011	14.47
ENSG00000164022	0
ENSG00000164023	19.97
ENSG00000164024	0.45
ENSG00000164031	106.33
ENSG00000164032	3.81
ENSG00000164035	18.39
ENSG00000164037	1.12
ENSG00000164038	30.4
ENSG00000164039	32.42
ENSG00000164040	0.34
ENSG00000164045	0
ENSG00000164047	10.66
ENSG00000164048	1.35
ENSG00000164049	18.84
ENSG00000164050	0.56
ENSG00000164051	3.59
ENSG00000164053	2.02
ENSG00000164054	0
ENSG00000164056	0.11
ENSG00000164061	4.94
ENSG00000164062	872.75
ENSG00000164066	22.54
ENSG00000164068	4.82
ENSG00000164070	0
ENSG00000164073	71.22
ENSG00000164074	21.76
ENSG00000164076	0
ENSG00000164077	13.24
ENSG00000164078	0.11
ENSG00000164080	17.05
ENSG00000164081	3093.71
ENSG00000164082	3.81
ENSG00000164086	60.46
ENSG00000164087	7.63
ENSG00000164088	27.59
ENSG00000164089	0
ENSG00000164091	8.41
ENSG00000164093	10.09
ENSG00000164096	17.5
ENSG00000164099	15.7
ENSG00000164100	12.11
ENSG00000164104	6.84
ENSG00000164105	9.98
ENSG00000164106	1.35
ENSG00000164107	97.47
ENSG00000164109	0.11
ENSG00000164111	6.62
ENSG00000164113	2.8
ENSG00000164114	25.35
ENSG00000164116	10.09
ENSG00000164117	0
ENSG00000164118	0
ENSG00000164120	9.31
ENSG00000164122	2.92
ENSG00000164123	8.41
ENSG00000164124	35
ENSG00000164125	18.28
ENSG00000164128	68.31
ENSG00000164129	6.06
ENSG00000164134	16.49
ENSG00000164136	104.54
ENSG00000164142	10.43
ENSG00000164144	19.97
ENSG00000164151	3.03
ENSG00000164161	0
ENSG00000164162	163.53
ENSG00000164163	127.75
ENSG00000164164	0
ENSG00000164167	17.39
ENSG00000164168	3.81
ENSG00000164169	15.93
ENSG00000164171	28.04
ENSG00000164172	8.86
ENSG00000164175	21.98
ENSG00000164176	0
ENSG00000164180	3.14
ENSG00000164181	31.74
ENSG00000164182	15.14
ENSG00000164185	7.18
ENSG00000164187	9.87
ENSG00000164188	20.64
ENSG00000164190	26.02
ENSG00000164197	2.69
ENSG00000164199	17.16
ENSG00000164209	0
ENSG00000164211	134.37
ENSG00000164219	2.47
ENSG00000164220	2.92
ENSG00000164221	39.93
ENSG00000164236	0
ENSG00000164237	102.52
ENSG00000164241	2.13
ENSG00000164244	0
ENSG00000164251	0.56
ENSG00000164252	13.24
ENSG00000164253	19.29
ENSG00000164256	35
ENSG00000164258	9.87
ENSG00000164265	67.75
ENSG00000164266	28.27
ENSG00000164270	6.51
ENSG00000164283	4.82
ENSG00000164284	0.11
ENSG00000164287	56.42
ENSG00000164291	0
ENSG00000164292	0
ENSG00000164294	37.24
ENSG00000164296	0
ENSG00000164299	24.34
ENSG00000164300	0
ENSG00000164303	27.37
ENSG00000164304	5.05
ENSG00000164305	11.55
ENSG00000164306	34.55
ENSG00000164307	129.32
ENSG00000164308	0
ENSG00000164309	4.71
ENSG00000164318	13.91
ENSG00000164323	0
ENSG00000164325	40.27
ENSG00000164326	0
ENSG00000164327	9.65
ENSG00000164329	1.01
ENSG00000164330	0.9
ENSG00000164331	0
ENSG00000164332	5.16
ENSG00000164334	6.17
ENSG00000164338	0.34
ENSG00000164342	0
ENSG00000164344	164.43
ENSG00000164346	14.24
ENSG00000164347	0.67
ENSG00000164362	31.41
ENSG00000164363	0.11
ENSG00000164366	0
ENSG00000164379	0
ENSG00000164393	38.02
ENSG00000164398	24.56
ENSG00000164399	5.05
ENSG00000164400	72.91
ENSG00000164402	90.07
ENSG00000164403	18.73
ENSG00000164404	0.45
ENSG00000164405	38.58
ENSG00000164406	4.94
ENSG00000164411	7.29
ENSG00000164414	0
ENSG00000164418	3.7
ENSG00000164430	17.83
ENSG00000164434	0
ENSG00000164438	203.47
ENSG00000164440	18.51
ENSG00000164442	87.6
ENSG00000164451	28.27
ENSG00000164458	1055.69
ENSG00000164463	0
ENSG00000164465	13.46
ENSG00000164466	2902.35
ENSG00000164483	2.24
ENSG00000164484	7.96
ENSG00000164485	2.47
ENSG00000164488	0.79
ENSG00000164494	5.05
ENSG00000164500	0
ENSG00000164506	8.3
ENSG00000164508	1.23
ENSG00000164509	1.35
ENSG00000164512	96.01
ENSG00000164520	1.57
ENSG00000164530	0
ENSG00000164532	1.68
ENSG00000164535	94.44
ENSG00000164542	0
ENSG00000164543	3.59
ENSG00000164548	3.48
ENSG00000164574	9.2
ENSG00000164576	3.7
ENSG00000164587	10.09
ENSG00000164588	30.51
ENSG00000164591	5.27
ENSG00000164597	19.85
ENSG00000164600	1.01
ENSG00000164603	17.95
ENSG00000164604	36.45
ENSG00000164609	17.39
ENSG00000164610	19.74
ENSG00000164611	2.8
ENSG00000164615	1.46
ENSG00000164619	36
ENSG00000164620	13.8
ENSG00000164626	9.2
ENSG00000164627	0.45
ENSG00000164631	1.12
ENSG00000164638	56.87
ENSG00000164645	6.39
ENSG00000164647	63.93
ENSG00000164649	12.23
ENSG00000164651	0
ENSG00000164654	4.6
ENSG00000164659	13.12
ENSG00000164663	20.3
ENSG00000164674	7.07
ENSG00000164675	2.02
ENSG00000164683	1.12
ENSG00000164684	11.67
ENSG00000164687	4.82
ENSG00000164690	14.58
ENSG00000164691	85.24
ENSG00000164692	6.62
ENSG00000164694	16.94
ENSG00000164695	84.68
ENSG00000164707	38.14
ENSG00000164708	40.15
ENSG00000164713	0.11
ENSG00000164715	33.54
ENSG00000164729	47.89
ENSG00000164733	158.26
ENSG00000164736	0
ENSG00000164741	26.36
ENSG00000164742	0.56
ENSG00000164743	6.95
ENSG00000164744	30.85
ENSG00000164746	15.25
ENSG00000164749	10.43
ENSG00000164751	0.56
ENSG00000164754	0.11
ENSG00000164756	57.76
ENSG00000164758	2.69
ENSG00000164761	5.94
ENSG00000164764	19.4
ENSG00000164776	8.86
ENSG00000164778	2.36
ENSG00000164794	2.58
ENSG00000164796	3.25
ENSG00000164808	16.6
ENSG00000164815	28.15
ENSG00000164816	16.15
ENSG00000164818	1.46
ENSG00000164821	7.07
ENSG00000164822	0.11
ENSG00000164823	1.46
ENSG00000164825	2.24
ENSG00000164828	26.7
ENSG00000164830	14.92
ENSG00000164841	15.25
ENSG00000164849	14.13
ENSG00000164850	1.79
ENSG00000164853	2.13
ENSG00000164855	0
ENSG00000164867	0
ENSG00000164871	9.31
ENSG00000164877	0.79
ENSG00000164879	3.7
ENSG00000164880	4.94
ENSG00000164885	8.19
ENSG00000164889	13.57
ENSG00000164893	0
ENSG00000164896	26.92
ENSG00000164897	1.68
ENSG00000164898	28.94
ENSG00000164900	8.3
ENSG00000164902	51.71
ENSG00000164904	0.11
ENSG00000164916	7.18
ENSG00000164919	5.27
ENSG00000164920	0
ENSG00000164924	23.89
ENSG00000164929	0
ENSG00000164930	1.01
ENSG00000164932	87.38
ENSG00000164933	0
ENSG00000164934	3.14
ENSG00000164935	0.11
ENSG00000164938	12.9
ENSG00000164941	4.94
ENSG00000164944	0
ENSG00000164946	1.35
ENSG00000164949	24.45
ENSG00000164951	0.11
ENSG00000164953	6.84
ENSG00000164961	13.57
ENSG00000164967	9.65
ENSG00000164970	1.68
ENSG00000164972	5.27
ENSG00000164975	31.18
ENSG00000164976	19533.68
ENSG00000164978	0
ENSG00000164983	17.05
